iters,samples,run,position,chosen_char,correct_char,chosen_score_ns,second_char,second_score_ns,gap_ns,gap_ratio,was_correct,partial_guess
10000,1,35,6,t,P,132100,A,118200,13900,1.1175972927241962,false,r4nd%0t
10000,1,35,7,1,@,110200,U,109700,500,1.0045578851412944,false,r4nd%0t1
10000,1,35,8,&,s,126500,D,124300,2200,1.0176991150442478,false,r4nd%0t1&
10000,1,35,9,3,s,127400,2,123100,4300,1.0349309504467912,false,r4nd%0t1&3
10000,1,36,0,r,r,25700,K,100,25600,257,true,r
10000,1,36,1,V,4,55000,4,53900,1100,1.0204081632653061,false,rV
10000,1,36,2,g,n,31600,4,29300,2300,1.0784982935153584,false,rVg
10000,1,36,3,S,d,28700,t,27500,1200,1.0436363636363637,false,rVgS
10000,1,36,4,S,o,30600,s,30400,200,1.006578947368421,false,rVgSS
10000,1,36,5,V,m,32100,u,30600,1500,1.0490196078431373,false,rVgSSV
10000,1,36,6,k,P,30800,x,28500,2300,1.080701754385965,false,rVgSSVk
10000,1,36,7,n,@,30500,B,29500,1000,1.0338983050847457,false,rVgSSVkn
10000,1,36,8,p,s,32200,1,31000,1200,1.038709677419355,false,rVgSSVknp
10000,1,36,9,u,s,28800,r,27300,1500,1.054945054945055,false,rVgSSVknpu
10000,1,37,0,r,r,25600,%,100,25500,256,true,r
10000,1,37,1,4,4,51200,r,40900,10300,1.2518337408312958,true,r4
10000,1,37,2,n,n,76900,g,65900,11000,1.1669195751138088,true,r4n
10000,1,37,3,^,d,112800,D,104200,8600,1.0825335892514396,false,r4n^
10000,1,37,4,T,o,88400,h,82900,5500,1.066344993968637,false,r4n^T
10000,1,37,5,m,m,82000,Z,81400,600,1.0073710073710074,true,r4n^Tm
10000,1,37,6,S,P,97200,*,86500,10700,1.123699421965318,false,r4n^TmS
10000,1,37,7,C,@,96800,I,94600,2200,1.0232558139534884,false,r4n^TmSC
10000,1,37,8,a,s,91800,b,84400,7400,1.0876777251184835,false,r4n^TmSCa
10000,1,37,9,F,s,136100,&,112000,24100,1.2151785714285714,false,r4n^TmSCaF
10000,1,38,0,r,r,25700,b,100,25600,257,true,r
10000,1,38,1,4,4,51200,L,27000,24200,1.8962962962962964,true,r4
10000,1,38,2,n,n,77500,S,60900,16600,1.2725779967159276,true,r4n
10000,1,38,3,#,d,104500,d,103000,1500,1.0145631067961165,false,r4n#
10000,1,38,4,d,o,95200,e,91800,3400,1.037037037037037,false,r4n#d
10000,1,38,5,t,m,82300,l,82100,200,1.002436053593179,false,r4n#dt
10000,1,38,6,Z,P,112100,@,89500,22600,1.252513966480447,false,r4n#dtZ
10000,1,38,7,*,@,88500,r,83200,5300,1.0637019230769231,false,r4n#dtZ*
10000,1,38,8,a,s,95500,b,93300,2200,1.0235798499464095,false,r4n#dtZ*a
10000,1,38,9,P,s,122400,b,91800,30600,1.3333333333333333,false,r4n#dtZ*aP
10000,1,39,0,r,r,25500,a,100,25400,255,true,r
10000,1,39,1,4,4,51000,H,26600,24400,1.9172932330827068,true,r4
10000,1,39,2,n,n,76900,g,57800,19100,1.3304498269896194,true,r4n
10000,1,39,3,d,d,102400,$,90400,12000,1.1327433628318584,true,r4nd
10000,1,39,4,e,o,172900,o,127300,45600,1.3582089552238805,false,r4nde
10000,1,39,5,b,m,128100,a,128100,0,1,false,r4ndeb
10000,1,39,6,l,P,154000,d,134600,19400,1.1441307578008915,false,r4ndebl
10000,1,39,7,a,@,128100,2,112900,15200,1.1346324180690877,false,r4ndebla
10000,1,39,8,u,s,148700,6,121300,27400,1.225886232481451,false,r4ndeblau
10000,1,39,9,#,s,137100,m,110200,26900,1.2441016333938295,false,r4ndeblau#
10000,1,40,0,r,r,25600,^,100,25500,256,true,r
10000,1,40,1,4,4,61000,b,28400,32600,2.147887323943662,true,r4
10000,1,40,2,g,n,199000,I,195500,3500,1.0179028132992327,false,r4g
10000,1,40,3,e,d,60600,I,55300,5300,1.0958408679927667,false,r4ge
10000,1,40,4,h,o,68200,S,62800,5400,1.085987261146497,false,r4geh
10000,1,40,5,&,m,76700,k,56100,20600,1.3672014260249554,false,r4geh&
10000,1,40,6,n,P,60300,H,58400,1900,1.0325342465753424,false,r4geh&n
10000,1,40,7,h,@,61300,c,61200,100,1.0016339869281046,false,r4geh&nh
10000,1,40,8,c,s,68000,M,66900,1100,1.0164424514200299,false,r4geh&nhc
10000,1,40,9,P,s,60200,7,57100,3100,1.0542907180385288,false,r4geh&nhcP
10000,1,41,0,r,r,25700,b,100,25600,257,true,r
10000,1,41,1,4,4,51200,O,29800,21400,1.7181208053691275,true,r4
10000,1,41,2,n,n,76400,%,58700,17700,1.301533219761499,true,r4n
10000,1,41,3,d,d,102400,a,96100,6300,1.065556711758585,true,r4nd
10000,1,41,4,B,o,136200,o,128300,7900,1.0615744349181606,false,r4ndB
10000,1,41,5,b,m,132200,c,128100,4100,1.0320062451209993,false,r4ndBb
10000,1,41,6,K,P,142500,e,129100,13400,1.1037955073586367,false,r4ndBbK
10000,1,41,7,F,@,120500,M,112000,8500,1.0758928571428572,false,r4ndBbKF
10000,1,41,8,U,s,140100,3,110600,29500,1.2667269439421338,false,r4ndBbKFU
10000,1,41,9,Z,s,124000,0,122400,1600,1.0130718954248366,false,r4ndBbKFUZ
10000,1,42,0,r,r,25700,*,100,25600,257,true,r
10000,1,42,1,4,4,51200,K,31500,19700,1.6253968253968254,true,r4
10000,1,42,2,d,n,214700,n,76400,138300,2.81020942408377,false,r4d
10000,1,42,3,4,d,63200,I,58400,4800,1.082191780821918,false,r4d4
10000,1,42,4,Q,o,62700,R,61300,1400,1.0228384991843393,false,r4d4Q
10000,1,42,5,g,m,56900,S,55300,1600,1.0289330922242315,false,r4d4Qg
10000,1,42,6,X,P,87000,E,56700,30300,1.5343915343915344,false,r4d4QgX
10000,1,42,7,1,@,74300,Z,58900,15400,1.2614601018675722,false,r4d4QgX1
10000,1,42,8,a,s,61400,6,55900,5500,1.0983899821109124,false,r4d4QgX1a
10000,1,42,9,a,s,61200,b,58600,2600,1.0443686006825939,false,r4d4QgX1aa
10000,1,43,0,r,r,25500,&,100,25400,255,true,r
10000,1,43,1,4,4,53800,x,29500,24300,1.823728813559322,true,r4
10000,1,43,2,n,n,77700,E,56500,21200,1.3752212389380531,true,r4n
10000,1,43,3,d,d,127300,x,97700,29600,1.3029682702149437,true,r4nd
10000,1,43,4,6,o,138500,o,128000,10500,1.08203125,false,r4nd6
10000,1,43,5,1,m,111400,9,110100,1300,1.0118074477747503,false,r4nd61
10000,1,43,6,7,P,128100,8,128100,0,1,false,r4nd617
10000,1,43,7,e,@,124600,H,112200,12400,1.1105169340463459,false,r4nd617e
10000,1,43,8,a,s,129400,e,128100,1300,1.0101483216237315,false,r4nd617ea
10000,1,43,9,b,s,122100,X,115000,7100,1.0617391304347825,false,r4nd617eab
10000,1,44,0,r,r,29300,&,100,29200,293,true,r
10000,1,44,1,4,4,51200,I,32200,19000,1.5900621118012421,true,r4
10000,1,44,2,n,n,76800,g,68200,8600,1.1260997067448681,true,r4n
10000,1,44,3,d,d,101800,s,86600,15200,1.1755196304849884,true,r4nd
10000,1,44,4,h,o,131100,i,128100,3000,1.0234192037470726,false,r4ndh
10000,1,44,5,F,m,130300,v,113000,17300,1.1530973451327433,false,r4ndhF
10000,1,44,6,a,P,128100,b,128000,100,1.00078125,false,r4ndhFa
10000,1,44,7,x,@,128300,P,125900,2400,1.0190627482128674,false,r4ndhFax
10000,1,44,8,a,s,128100,b,128000,100,1.00078125,false,r4ndhFaxa
10000,1,44,9,Y,s,171200,d,128500,42700,1.332295719844358,false,r4ndhFaxaY
10000,1,45,0,r,r,25500,*,100,25400,255,true,r
10000,1,45,1,4,4,51300,Y,29700,21600,1.7272727272727273,true,r4
10000,1,45,2,n,n,76400,I,58800,17600,1.2993197278911566,true,r4n
10000,1,45,3,d,d,101800,z,89900,11900,1.132369299221357,true,r4nd
10000,1,45,4,d,o,148400,o,127300,21100,1.1657501963864887,false,r4ndd
10000,1,45,5,9,m,256300,a,128100,128200,2.000780640124902,false,r4ndd9
10000,1,45,6,l,P,135400,8,122400,13000,1.1062091503267975,false,r4ndd9l
10000,1,45,7,c,@,132200,f,131500,700,1.0053231939163498,false,r4ndd9lc
10000,1,45,8,6,s,123400,7,122400,1000,1.0081699346405228,false,r4ndd9lc6
10000,1,45,9,e,s,130600,a,130300,300,1.002302379125096,false,r4ndd9lc6e
10000,1,46,0,r,r,25500,b,100,25400,255,true,r
10000,1,46,1,4,4,51200,e,37200,14000,1.3763440860215055,true,r4
10000,1,46,2,n,n,76900,m,56500,20400,1.3610619469026548,true,r4n
10000,1,46,3,d,d,107100,P,90800,16300,1.1795154185022025,true,r4nd
10000,1,46,4,%,o,226900,e,132700,94200,1.7098718914845517,false,r4nd%
10000,1,46,5,W,m,112500,T,110000,2500,1.0227272727272727,false,r4nd%W
10000,1,46,6,e,P,129800,b,128100,1700,1.0132708821233412,false,r4nd%We
10000,1,46,7,5,@,123500,6,122400,1100,1.0089869281045751,false,r4nd%We5
10000,1,46,8,Z,s,145800,b,128100,17700,1.1381733021077283,false,r4nd%We5Z
10000,1,46,9,V,s,125300,5,123900,1400,1.0112994350282485,false,r4nd%We5ZV
10000,1,47,0,r,r,25700,*,100,25600,257,true,r
10000,1,47,1,4,4,51200,Q,30200,21000,1.695364238410596,true,r4
10000,1,47,2,Q,n,127000,n,77900,49100,1.6302952503209243,false,r4Q
10000,1,47,3,h,d,57900,8,55200,2700,1.048913043478261,false,r4Qh
10000,1,47,4,l,o,63600,e,62100,1500,1.0241545893719808,false,r4Qhl
10000,1,47,5,1,m,57500,*,56300,1200,1.0213143872113677,false,r4Qhl1
10000,1,47,6,5,P,81000,I,58500,22500,1.3846153846153846,false,r4Qhl15
10000,1,47,7,t,@,56300,R,54900,1400,1.0255009107468125,false,r4Qhl15t
10000,1,47,8,j,s,65000,z,57800,7200,1.1245674740484428,false,r4Qhl15tj
10000,1,47,9,*,s,58900,H,57500,1400,1.0243478260869565,false,r4Qhl15tj*
10000,1,48,0,r,r,25700,b,100,25600,257,true,r
10000,1,48,1,4,4,50900,E,28400,22500,1.7922535211267605,true,r4
10000,1,48,2,n,n,76400,7,59600,16800,1.2818791946308725,true,r4n
10000,1,48,3,d,d,109500,^,85100,24400,1.2867215041128084,true,r4nd
10000,1,48,4,*,o,229600,1,142300,87300,1.6134926212227687,false,r4nd*
10000,1,48,5,6,m,128100,9,128100,0,1,false,r4nd*6
10000,1,48,6,$,P,258500,0,234400,24100,1.102815699658703,false,r4nd*6$
10000,1,48,7,p,@,119600,!,110100,9500,1.086285195277021,false,r4nd*6$p
10000,1,48,8,b,s,129500,a,128100,1400,1.010928961748634,false,r4nd*6$pb
10000,1,48,9,2,s,125300,3,122400,2900,1.0236928104575163,false,r4nd*6$pb2
10000,1,49,0,r,r,25600,b,100,25500,256,true,r
10000,1,49,1,4,4,51300,N,33200,18100,1.5451807228915662,true,r4
10000,1,49,2,n,n,76600,5,59500,17100,1.2873949579831934,true,r4n
10000,1,49,3,d,d,102500,o,87200,15300,1.1754587155963303,true,r4nd
10000,1,49,4,o,o,128000,1,111800,16200,1.144901610017889,true,r4ndo
10000,1,49,5,%,m,270800,3,252500,18300,1.0724752475247525,false,r4ndo%
10000,1,49,6,@,P,174200,#,161400,12800,1.0793060718711276,false,r4ndo%@
10000,1,49,7,S,@,140400,f,139600,800,1.005730659025788,false,r4ndo%@S
10000,1,49,8,I,s,171500,a,160100,11400,1.0712054965646471,false,r4ndo%@SI
10000,1,49,9,N,s,161400,r,156700,4700,1.0299936183790683,false,r4ndo%@SIN
10000,1,50,0,r,r,25700,&,100,25600,257,true,r
10000,1,50,1,4,4,51000,f,28200,22800,1.8085106382978724,true,r4
10000,1,50,2,n,n,76800,x,60500,16300,1.2694214876033059,true,r4n
10000,1,50,3,d,d,102500,&,89500,13000,1.1452513966480447,true,r4nd
10000,1,50,4,A,o,132400,3,129100,3300,1.0255615801704105,false,r4ndA
10000,1,50,5,a,m,128100,b,118200,9900,1.083756345177665,false,r4ndAa
10000,1,50,6,3,P,134900,9,128100,6800,1.0530835284933646,false,r4ndAa3
10000,1,50,7,i,@,131600,a,130000,1600,1.0123076923076924,false,r4ndAa3i
10000,1,50,8,2,s,122900,H,122700,200,1.0016299918500406,false,r4ndAa3i2
10000,1,50,9,a,s,129400,d,128100,1300,1.0101483216237315,false,r4ndAa3i2a
10000,10,1,0,r,r,25500,1,50,25450,510,true,r
10000,10,1,1,4,4,50350,Y,26033,24317,1.9340836630430607,true,r4
10000,10,1,2,n,n,76400,l,64100,12300,1.1918876755070202,true,r4n
10000,10,1,3,d,d,115366,a,94400,20966,1.2220974576271186,true,r4nd
10000,10,1,4,o,o,126450,u,102383,24067,1.235068321889376,true,r4ndo
10000,10,1,5,m,m,151650,w,128200,23450,1.1829173166926676,true,r4ndom
10000,10,1,6,P,P,176200,B,153016,23184,1.1515135672086578,true,r4ndomP
10000,10,1,7,@,@,200150,W,178600,21550,1.1206606942889137,true,r4ndomP@
10000,10,1,8,s,s,229066,*,203750,25316,1.1242503067484662,true,r4ndomP@s
10000,10,1,9,s,s,255200,m,231200,24000,1.1038062283737025,true,r4ndomP@ss
10000,10,2,0,r,r,25383,a,50,25333,507.66,true,r
10000,10,2,1,4,4,50950,J,25866,25084,1.9697672620428361,true,r4
10000,10,2,2,n,n,76400,m,60916,15484,1.2541860923238557,true,r4n
10000,10,2,3,d,d,101850,h,86200,15650,1.181554524361949,true,r4nd
10000,10,2,4,o,o,125950,9,101983,23967,1.235009756528049,true,r4ndo
10000,10,2,5,m,m,152166,K,130983,21183,1.1617232770664896,true,r4ndom
10000,10,2,6,P,P,176950,b,153633,23317,1.1517707784134918,true,r4ndomP
10000,10,2,7,@,@,200200,o,181016,19184,1.1059795819154108,true,r4ndomP@
10000,10,2,8,s,s,228500,i,203766,24734,1.1213843330094324,true,r4ndomP@s
10000,10,2,9,s,s,252000,^,229416,22584,1.0984412595459776,true,r4ndomP@ss
10000,10,3,0,r,r,25500,b,50,25450,510,true,r
10000,10,3,1,4,4,50916,C,28700,22216,1.7740766550522649,true,r4
10000,10,3,2,n,n,76400,e,51350,25050,1.4878286270691334,true,r4n
10000,10,3,3,d,d,101350,a,95066,6284,1.0661014453116782,true,r4nd
10000,10,3,4,o,o,125833,p,101866,23967,1.2352796811497457,true,r4ndo
10000,10,3,5,m,m,152733,R,127716,25017,1.195879921074885,true,r4ndom
10000,10,3,6,P,P,176200,d,153033,23167,1.1513856488469807,true,r4ndomP
10000,10,3,7,@,@,200166,T,178433,21733,1.1217992187543784,true,r4ndomP@
10000,10,3,8,s,s,229316,D,208633,20683,1.0991358030608773,true,r4ndomP@s
10000,10,3,9,s,s,254683,z,229533,25150,1.1095703014381375,true,r4ndomP@ss
10000,10,4,0,r,r,25500,3,50,25450,510,true,r
10000,10,4,1,4,4,50950,y,31900,19050,1.59717868338558,true,r4
10000,10,4,2,n,n,76416,a,61916,14500,1.234188255055236,true,r4n
10000,10,4,3,d,d,112000,h,87533,24467,1.2795174391372397,true,r4nd
10000,10,4,4,o,o,125616,C,101966,23650,1.2319400584508562,true,r4ndo
10000,10,4,5,m,m,152766,d,127800,24966,1.1953521126760562,true,r4ndom
10000,10,4,6,P,P,178250,h,156166,22084,1.1414136239642432,true,r4ndomP
10000,10,4,7,@,@,202883,c,178350,24533,1.137555368657135,true,r4ndomP@
10000,10,4,8,s,s,229250,q,204033,25217,1.123592752152838,true,r4ndomP@s
10000,10,4,9,s,s,253516,a,229783,23733,1.103284403110761,true,r4ndomP@ss
10000,10,5,0,r,r,25500,$,50,25450,510,true,r
10000,10,5,1,4,4,50933,Y,25700,25233,1.981828793774319,true,r4
10000,10,5,2,n,n,76366,l,61200,15166,1.2478104575163398,true,r4n
10000,10,5,3,d,d,101816,a,78833,22983,1.2915403447794704,true,r4nd
10000,10,5,4,o,o,127300,@,102016,25284,1.2478434755332497,true,r4ndo
10000,10,5,5,m,m,151000,r,128600,22400,1.1741835147744946,true,r4ndom
10000,10,5,6,P,P,177166,d,153150,24016,1.1568135814560887,true,r4ndomP
10000,10,5,7,@,@,200200,q,179200,21000,1.1171875,true,r4ndomP@
10000,10,5,8,s,s,227950,p,205083,22867,1.1115011970763058,true,r4ndomP@s
10000,10,5,9,s,s,252633,f,229250,23383,1.1019978189749182,true,r4ndomP@ss
10000,10,6,0,r,r,25500,c,50,25450,510,true,r
10000,10,6,1,4,4,50950,Z,25600,25350,1.990234375,true,r4
10000,10,6,2,n,n,76400,a,62600,13800,1.220447284345048,true,r4n
10000,10,6,3,d,d,101850,i,91800,10050,1.1094771241830066,true,r4nd
10000,10,6,4,o,o,125833,@,103650,22183,1.21401833092137,true,r4ndo
10000,10,6,5,m,m,152783,g,127750,25033,1.1959530332681017,true,r4ndom
10000,10,6,6,P,P,175266,u,153416,21850,1.1424232153100067,true,r4ndomP
10000,10,6,7,@,@,200600,k,178700,21900,1.122551762730834,true,r4ndomP@
10000,10,6,8,s,s,229150,r,204250,24900,1.1219094247246022,true,r4ndomP@s
10000,10,6,9,s,s,254733,c,229550,25183,1.1097059464169026,true,r4ndomP@ss
10000,10,7,0,r,r,25350,N,50,25300,507,true,r
10000,10,7,1,4,4,50083,u,25533,24550,1.9615008028825442,true,r4
10000,10,7,2,n,n,76216,j,51083,25133,1.492003210461406,true,r4n
10000,10,7,3,d,d,102083,a,95783,6300,1.0657736759132623,true,r4nd
10000,10,7,4,o,o,126650,P,102250,24400,1.2386308068459657,true,r4ndo
10000,10,7,5,m,m,152316,W,127833,24483,1.1915233155757903,true,r4ndom
10000,10,7,6,P,P,176150,@,153650,22500,1.1464367068011716,true,r4ndomP
10000,10,7,7,@,@,202233,e,178333,23900,1.1340189420914806,true,r4ndomP@
10000,10,7,8,s,s,228800,v,224733,4067,1.0180970306986512,true,r4ndomP@s
10000,10,7,9,s,s,254316,h,229666,24650,1.1073297745421613,true,r4ndomP@ss
10000,10,8,0,r,r,25333,1,50,25283,506.66,true,r
10000,10,8,1,4,4,50950,W,25800,25150,1.9748062015503876,true,r4
10000,10,8,2,n,n,76400,e,63700,12700,1.1993720565149137,true,r4n
10000,10,8,3,d,d,101850,m,76500,25350,1.3313725490196078,true,r4nd
10000,10,8,4,o,o,127300,b,101866,25434,1.249680953409381,true,r4ndo
10000,10,8,5,m,m,152450,&,127450,25000,1.1961553550411925,true,r4ndom
10000,10,8,6,P,P,177200,E,153016,24184,1.1580488314947457,true,r4ndomP
10000,10,8,7,@,@,200300,o,178283,22017,1.1234946685887044,true,r4ndomP@
10000,10,8,8,s,s,227350,c,204633,22717,1.1110133751643185,true,r4ndomP@s
10000,10,8,9,s,s,250400,&,229566,20834,1.090753857278517,true,r4ndomP@ss
10000,10,9,0,r,r,25433,w,66,25367,385.3484848484849,true,r
10000,10,9,1,4,4,50966,i,25616,25350,1.9896158650843223,true,r4
10000,10,9,2,n,n,76400,a,62600,13800,1.220447284345048,true,r4n
10000,10,9,3,d,d,101850,b,77766,24084,1.3096983257464703,true,r4nd
10000,10,9,4,o,o,125850,N,101916,23934,1.234840456846815,true,r4ndo
10000,10,9,5,m,m,152766,H,127383,25383,1.1992652080732908,true,r4ndom
10000,10,9,6,P,P,175133,J,172033,3100,1.0180197985270267,true,r4ndomP
10000,10,9,7,@,@,202100,a,181633,20467,1.1126832679083647,true,r4ndomP@
10000,10,9,8,s,s,229216,x,204666,24550,1.1199515307867451,true,r4ndomP@s
10000,10,9,9,s,s,252316,W,230000,22316,1.0970260869565218,true,r4ndomP@ss
10000,10,10,0,r,r,25350,j,50,25300,507,true,r
10000,10,10,1,4,4,60866,3,30600,30266,1.9890849673202615,true,r4
10000,10,10,2,n,n,84983,m,61200,23783,1.388611111111111,true,r4n
10000,10,10,3,d,d,101850,z,94966,6884,1.072489101362593,true,r4nd
10000,10,10,4,o,o,127300,5,108433,18867,1.1739968459786227,true,r4ndo
10000,10,10,5,m,m,151000,Z,127500,23500,1.184313725490196,true,r4ndom
10000,10,10,6,P,P,177233,p,163450,13783,1.0843254817987151,true,r4ndomP
10000,10,10,7,@,@,201016,t,189050,11966,1.0632954244908754,true,r4ndomP@
10000,10,10,8,s,s,225200,a,215400,9800,1.0454967502321262,true,r4ndomP@s
10000,10,10,9,s,s,250283,3,229350,20933,1.0912709832134293,true,r4ndomP@ss
10000,10,11,0,r,r,25500,a,66,25434,386.3636363636364,true,r
10000,10,11,1,4,4,50783,e,25666,25117,1.978609834021663,true,r4
10000,10,11,2,n,n,76483,l,61050,15433,1.2527927927927929,true,r4n
10000,10,11,3,d,d,101866,a,93866,8000,1.0852278780389066,true,r4nd
10000,10,11,4,o,o,127366,m,110366,17000,1.154032944928692,true,r4ndo
10000,10,11,5,m,m,150333,a,137783,12550,1.0910852572523462,true,r4ndom
10000,10,11,6,P,P,177183,R,153766,23417,1.1522898430082074,true,r4ndomP
10000,10,11,7,@,@,200300,S,191233,9067,1.0474133648481172,true,r4ndomP@
10000,10,11,8,s,s,228183,2,204016,24167,1.1184563955768174,true,r4ndomP@s
10000,10,11,9,s,s,251733,c,229733,22000,1.0957633426630045,true,r4ndomP@ss
10000,10,12,0,r,r,25366,B,33,25333,768.6666666666666,true,r
10000,10,12,1,4,4,50950,J,25950,25000,1.9633911368015415,true,r4
10000,10,12,2,n,n,76400,g,51216,25184,1.4917213370821618,true,r4n
10000,10,12,3,d,d,113333,a,93900,19433,1.206954206602769,true,r4nd
10000,10,12,4,o,o,125116,a,124950,166,1.001328531412565,true,r4ndo
10000,10,12,5,m,m,152733,a,127883,24850,1.1943182440199245,true,r4ndom
10000,10,12,6,a,P,178900,l,178216,684,1.00383803923329,false,r4ndoma
10000,10,12,7,4,@,154350,W,152916,1434,1.0093776975594444,false,r4ndoma4
10000,10,12,8,h,s,163066,r,162900,166,1.0010190300798036,false,r4ndoma4h
10000,10,12,9,y,s,153016,u,152966,50,1.0003268700234038,false,r4ndoma4hy
10000,10,13,0,r,r,25333,y,50,25283,506.66,true,r
10000,10,13,1,4,4,55433,r,25916,29517,2.1389489118691154,true,r4
10000,10,13,2,n,n,76066,f,63700,12366,1.1941287284144426,true,r4n
10000,10,13,3,d,d,122400,g,91766,30634,1.333827343460541,true,r4nd
10000,10,13,4,o,o,127300,Z,102050,25250,1.2474277315041646,true,r4ndo
10000,10,13,5,m,m,151000,w,142533,8467,1.0594037871931412,true,r4ndom
10000,10,13,6,P,P,178016,a,167133,10883,1.0651158059748822,true,r4ndomP
10000,10,13,7,@,@,200333,p,178716,21617,1.1209572729917858,true,r4ndomP@
10000,10,13,8,s,s,226566,9,204916,21650,1.105653048078237,true,r4ndomP@s
10000,10,13,9,s,s,250683,0,242283,8400,1.0346701997251149,true,r4ndomP@ss
10000,10,14,0,r,r,25366,!,50,25316,507.32,true,r
10000,10,14,1,4,4,50100,&,31616,18484,1.5846406882591093,true,r4
10000,10,14,2,n,n,88433,m,62850,25583,1.4070485282418457,true,r4n
10000,10,14,3,d,d,102683,a,93900,8783,1.0935356762513313,true,r4nd
10000,10,14,4,o,o,127550,e,101950,25600,1.251103482099068,true,r4ndo
10000,10,14,5,m,m,151000,C,127416,23584,1.185094493627174,true,r4ndom
10000,10,14,6,P,P,175166,1,152250,22916,1.1505155993431855,true,r4ndomP
10000,10,14,7,@,@,200200,H,178933,21267,1.1188545433206842,true,r4ndomP@
10000,10,14,8,s,s,228050,e,204166,23884,1.116983239128944,true,r4ndomP@s
10000,10,14,9,s,s,254500,V,229366,25134,1.1095803214077065,true,r4ndomP@ss
10000,10,15,0,r,r,25500,@,50,25450,510,true,r
10000,10,15,1,4,4,51250,Y,26783,24467,1.9135272374267258,true,r4
10000,10,15,2,n,n,76450,l,63700,12750,1.2001569858712715,true,r4n
10000,10,15,3,d,d,101850,h,91783,10067,1.1096826209646666,true,r4nd
10000,10,15,4,o,o,127300,3,102716,24584,1.2393395381440087,true,r4ndo
10000,10,15,5,m,m,152733,n,127483,25250,1.1980656244361994,true,r4ndom
10000,10,15,6,P,P,177566,p,153466,24100,1.1570380409993093,true,r4ndomP
10000,10,15,7,@,@,200483,t,178200,22283,1.1250448933782267,true,r4ndomP@
10000,10,15,8,s,s,225283,i,204416,20867,1.102081050407013,true,r4ndomP@s
10000,10,15,9,s,s,250216,k,229650,20566,1.0895536686261702,true,r4ndomP@ss
10000,10,16,0,r,r,25500,T,50,25450,510,true,r
10000,10,16,1,4,4,50083,t,25816,24267,1.939998450573288,true,r4
10000,10,16,2,n,n,76400,l,61200,15200,1.2483660130718954,true,r4n
10000,10,16,3,d,d,101983,a,92683,9300,1.1003420260457688,true,r4nd
10000,10,16,4,a,o,127283,o,126316,967,1.0076554039076602,false,r4nda
10000,10,16,5,w,m,103816,k,102033,1783,1.017474738564974,false,r4ndaw
10000,10,16,6,H,P,102533,*,102233,300,1.0029344732131504,false,r4ndawH
10000,10,16,7,R,@,102416,7,102000,416,1.004078431372549,false,r4ndawHR
10000,10,16,8,G,s,102550,x,102316,234,1.0022870323312092,false,r4ndawHRG
10000,10,16,9,a,s,112300,R,102466,9834,1.095973298459977,false,r4ndawHRGa
10000,10,17,0,r,r,25500,A,50,25450,510,true,r
10000,10,17,1,4,4,50950,N,25750,25200,1.978640776699029,true,r4
10000,10,17,2,n,n,76450,k,61216,15234,1.248856508102457,true,r4n
10000,10,17,3,d,d,101866,h,92200,9666,1.1048373101952278,true,r4nd
10000,10,17,4,o,o,127300,c,102083,25217,1.247024480079935,true,r4ndo
10000,10,17,5,m,m,151083,h,127783,23300,1.182340373915153,true,r4ndom
10000,10,17,6,P,P,176166,c,152850,23316,1.152541707556428,true,r4ndomP
10000,10,17,7,@,@,200200,t,178900,21300,1.1190609278926775,true,r4ndomP@
10000,10,17,8,s,s,227316,^,204266,23050,1.1128430575817807,true,r4ndomP@s
10000,10,17,9,s,s,251733,!,230483,21250,1.092197689200505,true,r4ndomP@ss
10000,10,18,0,r,r,25500,O,50,25450,510,true,r
10000,10,18,1,4,4,50100,9,31350,18750,1.5980861244019138,true,r4
10000,10,18,2,n,n,76400,l,61366,15034,1.2449890819020304,true,r4n
10000,10,18,3,d,d,101866,a,93866,8000,1.0852278780389066,true,r4nd
10000,10,18,4,o,o,125600,b,102400,23200,1.2265625,true,r4ndo
10000,10,18,5,m,m,152850,a,142600,10250,1.0718793828892006,true,r4ndom
10000,10,18,6,P,P,175166,B,153150,22016,1.14375448906301,true,r4ndomP
10000,10,18,7,@,@,201250,W,178816,22434,1.125458571939871,true,r4ndomP@
10000,10,18,8,s,s,229166,k,203966,25200,1.1235500034319446,true,r4ndomP@s
10000,10,18,9,s,s,254600,Z,230716,23884,1.103521212226287,true,r4ndomP@ss
